id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt29453957,0.0,0,none,none,"Victoria, a Christian advice columnist writing under the name Faith, begins to lose her faith after a series of life events. On her journey back to God, she finds her way back to love as well.",0,none
tt29478506,0.0,0,Cheyenne Carron,Cheyenne Carron,none,108,Que notre joie demeure
tt28862483,0.0,0,Reinis Ubelis,Reinis Ubelis,none,77,Dragoons
tt29481454,0.0,0,Tatiana Becquet Genel,Tatiana Becquet Genel,none,0,3EME OEIL
tt29486067,8.1,0,none,none,"(CC) Former NBA star Tony Greene is a depressed alcoholic whose wife was violently murdered. After getting a DUI, he begins coaching a women's college basketball team.",0,Finding Tony
tt29497194,0.0,0,Felicia Rivers,Tamara Butler,none,0,How 2 Catch A Baller
tt29506334,5.0,0,Ömer Faruk Yardimci,Ilter Aykac,none,138,Hatiran Yeter
tt29519507,6.3,Ilya Malanin,Roman Kantor,103,Nenormalnyy,0,0
tt29521687,6.8,0,Pascal Bonitzer,Pascal Bonitzer,"André Masson, an auctioneer at the famous Scottie's auction house, receives a letter one day stating that a painting by Egon Schiele has been discovered in Mulhouse at the home of a young worker. Very skeptical, he makes the trip and has to face the truth: the painting is authentic, a masterpiece gone missing since 1939, confiscated by the Nazis. André sees this discovery as the pinnacle of his career, but also the beginning of a struggle that could jeopardize it. Fortunately, he will be assisted by his ex-wife and colleague Bertina, and by his eccentric intern Aurore....",91,Le tableau volé
tt29522764,0.0,0,none,none,none,0,none
tt29533430,3.8,0,Felicia Rivers,Jawanza Brown,A group of friends holds a reunion to remember the life of a childhood friend who passed away 10 years prior.,0,No New Friends
tt29538571,5.7,0,none,none,none,0,60 minutos
tt29547063,0.0,0,Dianna Renée,Alikona Shizue Bradford,none,60,Lost and Found
tt29567033,0.0,0,none,none,none,75,Greetings from Arizona
tt29578220,8.7,0,none,none,"Andrew Scott (Fleabag) brings multiple characters to life in Simon Stephens' (The Curious Incident of the Dog in the Night-Time) radical new version of Chekhov's Uncle Vanya. Hopes, dreams, and regrets are thrust into sharp focus in this one-man adaptation which explores the complexities of human emotions.",100,National Theatre Live: Vanya
tt29605355,0.0,0,none,none,"Three women (Eleanor Parker, Patricia Neal, Ruth Roman) await the rescue of a boy whom each thinks is her son.",0,Three Secrets
tt29615171,7.7,0,none,none,none,123,Ittaa Kittaa
tt29643961,0.0,100,none,none,"Archival footage charts the humble beginnings of groundbreaking New York professional surfer Balaram Stack, from the beaches of Long Island to world champion, and his mother's unending support that helped him realize his dream.",0,Hail Mary
tt29667653,0.0,0,Jay Alexander,Jay Alexander,"After a successful robbery, two men become sworn enemies when an act of betrayal escalates into a series of violence, kidnapping, and murder.",133,Runnin' from Wolves
tt29685010,7.9,0,Aleksandr Danilov,Anna Karakova,none,95,Moy lyubimyy chempion
tt29687204,0.0,Kaladharan,Pradeep Panicker,none,Kaalamundan,0,0
tt29722855,5.9,68,none,none,"Years after Seoul turns into an apocalyptic wasteland, a tough huntsman takes matters into his own hands when a teenager he's close to is abducted by a mad doctor who conducts experiments on humans.",0,Cazadores en tierra inhóspita
tt29723724,7.1,0,Jos Stelling,Jos Stelling,none,102,De Dans van Natasja
tt29793197,7.6,0,Dani de la Orden,Eduard Sola,none,0,Casa en llamas
tt29871473,0.0,0,Marquand Ragland,Earlina D Gilford Shine,The secret life of a prominent pastor's wife comes to a head when she decides to invite hidden desires via premarital counseling into their home.,0,Double Standards
tt29871058,0.0,0,Maurice Jones,Maurice Jones,"Four lifelong friends from Chicago face a test of loyalty when greed, distrust, and betrayal lead to a bloody breakdown of their friendship.",0,Dawgs 4 Life
