id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt27626125,0.0,0,none,none,none,0,none
tt27626427,0.0,0,none,none,none,0,none
tt27635887,0.0,0,Felicia Rivers,Felicia Rivers,none,0,Have You Seen My Man?
tt27643369,0.0,0,none,none,none,0,none
tt27651263,5.2,0,Johan Nijenhuis,Anne-Louise Verboon,none,113,Amor en Bali
tt27683397,0.0,0,Michael Börissyuk,Uncle Frankie,none,0,Creepy Uncle Frankie
tt27718213,0.0,0,none,none,none,0,none
tt27800311,0.0,0,none,none,none,0,none
tt27827937,6.1,0,Dmitriy Fiks,Viktoriya Bugaeva,none,105,Lyubvi ne byvaet?
tt27991762,0.0,0,Chrishawnta Austin,Kikala Diallo,none,0,Diminishing Value of Love
tt28066777,6.3,91,none,none,"The thing Orion fears the most is the dark. When the embodiment of his worst fear pays a visit, Dark whisks Orion away on a roller-coaster ride around the world to prove there is nothing to be afraid of at night.",0,Orión y la oscuridad
tt28106745,5.7,0,Goga Mamadzhanyan,Gayk Asatryan,none,83,Neprilichnye gosti
tt28115327,0.0,0,none,none,none,0,Khodzha Nasreddin
tt28145088,5.5,0,Marius Vaysberg,Sergey Notarius,none,95,Konets Slavy
tt28225574,5.2,0,none,none,none,90,Pare parecchio Parigi
tt28240132,0.0,0,Darius,Darius,none,0,Creepy Man Returns
tt28255934,8.4,0,none,none,none,72,The Kingfish 2
tt28350395,3.7,0,Mustafa Kotan,Meric Aydin,none,95,Kardes Takimi
tt28418746,4.4,0,Egor Salnikov,Levon Ayrapetyan,none,89,Kak ya vstretil eyo mamu
tt28472242,0.0,0,Melodious Zach,Dave Allen,none,0,The Hay Man
tt28484935,4.4,0,Elie Semoun,Benoît Drousie,none,90,Ducobu passe au vert!
tt28549038,0.0,0,Agustinus Sitorus,Agustinus Sitorus,none,114,Harta Tahta Boru Ni Raja
tt28599750,0.0,0,Jerry Werdann,Jerry Werdann,none,0,Toxic Pixels Part 1
tt28599796,0.0,0,Jerry Werdann,Jerry Werdann,none,0,John Lick My Nuts
tt28600432,0.0,0,Jerry Werdann,Jerry Werdann,none,0,Cult Wars: Episode III - Sith Hits the Fan
tt28609799,0.0,39,Warren Fischer,Warren Fischer,"A surprising romance kicks off comic consequences for a young woman, her mother and her movie star boss as they face the complications of love, sex, and identity.",72,A Family Affair
tt28686247,7.6,0,Hayato Kawai,Akihiro Dobashi,none,119,Migawari Mission
tt28696532,0.0,0,Guel Arraes,Guel Arraes,none,0,O Auto da Compadecida 2
tt28743123,8.2,0,Elliot Diviney,Elliot Diviney,none,58,Gull Lake Vice II: The Delusion Continues
tt28834181,0.0,0,Renzo Amado,Renzo Amado,none,0,Papá Por Sorpresa
tt29007655,0.0,0,none,none,none,0,none
tt29040531,0.0,0,none,none,none,125,Chao bang ming mo
tt29114624,7.5,0,none,none,A brave and strong young boy and his friends face off against an evil sorcerer.,145,Chhota Bheem and the Curse of Damyaan
tt29117986,0.0,0,Will Evans,Stephen J. Hooker,none,81,EP Break the Multiverse
