id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt32109331,0.0,0,Andrew Johnson,Andrew Johnson,none,77,Captain Toad and the Mystery Mine
tt32110003,0.0,0,Ricardo Herrarte-Lopez,1Tappyanick,none,0,Neighborhood War: The Movie
tt32110151,0.0,0,Wole Soyinka,Ifeoluwa Ayoola Olutayo,none,0,Governor's Plea
tt32119112,0.0,0,Madanagopal D,Madanagopal D,none,76,COMBAT Code: Hunt
tt32126636,6.9,0,none,none,none,93,The Lord of the Monsters
tt32130925,0.0,0,Chimata Ramesh Babu,Ramesh C.H.R.,none,155,Nenu Keerthana
tt32132740,0.0,0,Tim Winkleman,Tarren Vercholuk,A mortician kills anyone who threatens a boy he found hiding in the morgue.,0,The Mortician
tt32134802,9.0,0,none,none,none,146,Seetha Kalyana Vaibhogame
tt32132901,0.0,0,Hrithik Pihal,Sangam Chettri,none,0,The Manizer
tt32147189,0.0,0,Matt Mitchener,Matt Mitchener,none,81,Memes & Nightmares
tt32150467,0.0,0,Daniel Claridge,none,none,74,They're Here
tt32150914,0.0,0,none,none,none,0,Full Throttle 2
tt32151168,0.0,0,none,none,none,57,Charming Men: Part 2 - Camilla
tt32151823,5.9,0,none,none,none,131,Kaale Angrej
tt32160590,0.0,0,Nakibinge Swaib,Nakibinge Swaib,none,0,The Incredible 7
tt32161271,0.0,0,Luis Antonio Rodriguez,Gabriela Sanmiguel,none,80,No More Awesome Action Movies
tt32161844,0.0,0,Rajat Bhardwaj,Jassi Singh,none,90,Guide
tt32161887,0.0,0,none,none,none,0,Vampires Saga
tt32176689,0.0,0,Tensai Okamura,Yôsuke Kuroda,none,0,My Hero Academia the Movie: You're Next
tt32176659,5.4,0,none,none,0,0,Abudeka Is Back
tt32187228,0.0,0,Ryuta Tasaki,Keiichi Hasegawa,none,0,Kamen Rider Gotchard: The Future Daybreak
tt32192757,4.4,0,Jiang Xuanyi,Zu Ka Er,none,0,Brotherhood of Blades 3: The Embroidered Sword
tt32206571,0.0,0,Sreekanth Reddy Asam,Sreekanth Reddy Asam,none,0,Lorry Chapter-1
tt32207504,8.1,0,T R Gowtham Gowda,none,none,0,Partner Kannada
tt32214314,0.0,0,Marcus Clark,Marcus Clark,none,90,Royal Flush
tt32216057,0.0,0,Wang Kai,Tat-Wah Lok,none,82,Beacon of ming
tt32219579,0.0,0,Mister Hero,Ashley Lane,none,70,Super Vixens 8
