id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt28350704,9.4,0,Happy Rode,Happy Rode,"An undercover intelligence officer gets admission as a student to Rode College on a secret mission to expose a mastermind, corrupt politician assumed to be associated with international criminals.",168,Rode College
tt28369831,0.0,56,none,none,In the city of Ahmedabad a family duels with other kite fliers amid India's largest kite festival.,0,Patang
tt28479388,8.7,0,none,none,0,135,Pratinidhi 2
tt28496030,0.0,9,Andamion Murataj,Andamion Murataj,"Texas Ranger Roland Sharp (Tommy Lee Jones) follows a strict code of behavior and has no patience for those who don't follow suit. When five cheerleaders -- Anne (Christina Milian), Teresa (Paula Garcés), Evie (Monica Keena), Heather (Vanessa Ferlito) and Barb (Kelli Garner) -- witness a murder, Sharp is assigned to keep them from meeting the same fate. But his assignment requires him to go undercover as their coach and live in their house, and so, some ground rules are in order.",110,Man of the House
tt28496969,0.0,0,none,none,none,0,none
tt28496088,0.0,0,none,none,none,0,none
tt28510504,0.0,0,Samuel Hendrian,Samuel Hendrian,none,88,Terrificman
tt28510594,7.3,77,Jules Rosskam,Jules Rosskam,Past and present collide when an Iranian American transman portals through the LGBTQ+ archive on a dizzying and erotic quest to unravel his own sexual desires.,81,Desire Lines
tt28539356,0.0,0,Quincy Trent,Quincy Trent,"Davis is a young girl with a bright future, and is about to graduate high school. After witnessing her father's murder, she vowed to avenge her father's death at any cost. Little Does she know, that day may come sooner than she thinks.",64,Weapons of Warfare
tt28547912,7.6,0,none,none,none,133,Sheriff: Narko Integriti
tt28634210,0.0,0,none,none,none,0,MSPT the Movie 2: The Crystal Stars
tt28642513,0.0,0,none,none,"Based on a true story, this film focuses on Leola Mae Harmon (Glynnis O'Connor), a pregnant military nurse who is the victim of a drunk-driving accident. In addition to losing her unborn child, Leola is severely disfigured by the incident. To make matters worse, her husband can't cope with the situation, and she sinks into depression. However, when Dr. James Stallings (Armand Assante) takes an interest in reconstructing Leola's face, her life slowly begins to get back on track.",0,Why Me?
tt28677683,0.0,0,Nadiin,Nadiin,none,0,Killer - The Hunt
tt28696532,0.0,0,Guel Arraes,Guel Arraes,none,0,O Auto da Compadecida 2
tt28702491,0.0,0,none,none,none,0,The Clean Up
tt28704258,0.0,0,Ai Lene Chor,Leigh Smith,none,120,Sacrifice
tt28756749,7.3,0,Danyael Sugawara,Danyael Sugawara,none,112,When Fucking Spring is in the Air
tt28778274,5.1,0,Ilya Kazankov,Ilya Kazankov,none,101,Pozyvnoy «Passazhir»
tt28820560,0.0,0,Tomiya Hills,Huynh Vu Minh Khue,none,35,Vietnam Story
tt28940336,7.0,0,Aleksandr Guryanov,Aleksandr Guryanov,none,131,Komandir
tt28940477,5.0,0,Andrey Bogatyrev,Olga Pogodina-Kuzmina,none,114,Zoloto Umalty
tt29000967,0.0,0,Ankit Singha,Ankit Singha,none,53,Death of a Mule
tt29001576,0.0,0,Kanta Igawa,Kanta Igawa,none,0,We've Been Here Before
tt29001713,0.0,0,Chris Tempel,Chris Tempel,none,0,Leap
tt29040531,0.0,0,none,none,none,125,Chao bang ming mo
tt29062189,0.0,0,Saeed Orokzai,Lily Kerrigan,An unknown killer stalks six friends one year after they played a provocative parlor game.,0,Taboo
tt29089987,0.0,L. Cinema,L. Cinema,none,Misantropia,0,0
tt29102598,5.6,0,Daniel Auteuil,Daniel Auteuil,none,115,Le fil
tt29138603,0.0,0,none,none,Happily married Jessica accepts that she's going to die from a terminal illness and isn't afraid. Her only fear is that her husband Reginald will fall back in love with his ex Rebecca.,0,Kill Em with A Smile
tt29224742,8.1,0,none,none,"In the early days of independence, the people of Telangana, India, work to reclaim their religion and identity in the face of military and political oppression.",166,Razakar: The Silent Genocide of Hyderabad
tt29226313,0.0,0,none,none,none,0,Midwest Girl
tt29237603,0.0,0,none,90,Turboplatino,0,0
tt29245495,0.0,0,Léo Fontaine,Léo Fontaine,none,71,"Jeunesse, mon amour"
tt29261187,5.0,0,Vasiliy Kutsenko,Arystan Kaunev,none,97,Lyubov so vtorogo vzglyada
tt29261211,0.0,0,none,none,none,0,YA zhenil svoikh roditeley
tt29261276,0.0,0,none,none,none,0,Uralochka
tt29261307,6.5,0,Anatoliy Koliyev,Mikhail Bulkaty,none,96,Sem chyornykh bumag
tt29265463,6.3,0,Nakia T Hamilton,Nakia T Hamilton,How violence impacts more than just the victim.,80,Emotions of a Murder
tt29307747,4.3,0,Bei'er Bao,Chengwei Song,none,96,Dong wu yuan li you shen me?
tt29309965,8.7,0,none,none,"""Kudi Haryane Val Di"" is a heart-warming romantic comedy that follows a carefree Punjabi jatt (Ammy Virk) who rediscovers his family's wrestling legacy when he meets a lively, sparkling, passionate Haryanvi Jaatni (Sonam Bajwa). As their love blossoms, Ammy must prove himself on the wrestling mat to win Sonam's heart and unite their cultures through love and sports.",162,Kudi Haryane Val Di
tt29332069,0.0,0,King JBoi,Jeremy D'Juan Carr,"When someone steals from their stash, two hustlers murder the thief. They soon find themselves in the midst of a growing street feud.",0,Innocent Shots
tt29346986,0.0,0,Maurandis Berger,Maurandis Berger,none,0,Joy Lane
tt29348391,0.0,0,"Carlos ""Los2k6"" Smith II","Carlos ""Los2k6"" Smith II",none,0,The Future Soul
tt29359373,5.3,100,Nabil Ayouch,Nabil Ayouch,"Touda only dreams of one thing: being a Sheikha, a traditional Moroccan performer empowered by the lyrics of the fierce female poets who came before her -- with their songs of resistance, love and emancipation. Performing every evening in provincial bars under the lustful gaze of men, Touda plans to set her sights on leaving her small town for the bright lights of Casablanca where she hopes to be recognized as a true artist and also secure a better future for her and her son.",102,Everybody Loves Touda
tt29372059,0.0,0,none,none,none,76,Bunny & Clive
tt29380101,9.0,0,Rashiid Hewitt,Zoey K Taylor,none,0,Waymore Place
tt29402528,6.8,0,Kazuaki Imai,Fujio F. Fujiko,none,115,Eiga Doraemon: Nobita no Chikyû Symphony
tt29418728,0.0,0,Dylan Blount,Dylan Blount,none,242,the Occasion
tt29439922,0.0,0,Savas Sancak,Cavidan Balci,none,105,Hayatimiz Roman
tt29441864,0.0,0,Tim J Record,Tim J Record,none,72,Social Creatures
tt28779962,0.0,0,Alazar Aklilu,Alazar Aklilu,none,12,Stride
tt28780383,0.0,0,Paul Louis,Paul Louis,none,0,Army Men
tt28795872,0.0,0,Morgan Grunefeld,July Janssen,none,0,In Love Again
tt28797987,0.0,0,Lee Peterkin,Lee Peterkin,none,0,Ten Years
tt28798656,0.0,0,none,none,none,40,Liquor and Life
tt28790531,0.0,0,Ryan Allarde,Ryan Allarde,none,0,The Greatest Use
tt28815002,0.0,0,Niamh Marie Smith,Will Jarvis,none,0,Aortic
tt28832948,0.0,0,Jonah A. Blander,Jonah A. Blander,none,34,I Dream of Poultry Cottages
tt28920377,0.0,0,none,none,none,0,Panchos
tt28948357,0.0,0,Julian Vargas,Julian Vargas,none,21,Leopards
tt28951003,0.0,0,Raffaela O'Neill,Raffaela O'Neill,none,0,FEARLESS devised
tt28959682,0.0,0,Pablo Ferrando,Pablo Ferrando,none,0,El perro que mordió a mi madre
tt29001850,0.0,0,Ari Zeneli,Ari Zeneli,none,11,Where Our Mother Left Us
tt29009818,0.0,0,Simon Wasiolek,Simon Wasiolek,none,10,Som De Blinde Slås
tt29009429,0.0,97,Margot Budzyna,Margot Budzyna,"Philandering industrialist Stanislas Graff (Yvan Attal) is kidnapped, with his ransom set at 50 million euros. After his finger is chopped off to prove the abductors' seriousness, his wife, Francoise (Anne Consigny), meets with the board of directors to discuss how to raise the money quickly -- but evidence of Stanislas' adultery and gambling make the company reluctant to pay. As rumors spread that Stanislas staged the kidnapping to take care of his debts, public sentiment turns against him.",12,Rapt
tt29028845,0.0,0,Stéphane Canet,Gor Arushanyan,none,14,Pod tym samym niebem
tt29033914,0.0,0,Muzamil Naseer,none,none,0,CHOTA DON - AN INTRO FILM
tt29034297,0.0,0,Kiersten Dirkes,Kiersten Dirkes,"Three stages of life. Three seasons on the borders of eastern rural Bulgaria. Petar goes through the time of his humble and ordinary life: work, the earth, the sheep, the birds. Over the years, this unusual man follows his path and accepts his destiny without regret.",11,February
tt29044468,0.0,0,none,none,none,0,The Fall Out
tt29040994,0.0,0,none,none,Skyvory,0,0
tt29057421,0.0,0,George Lott,George Lott,A frustrated psychologist takes the law into her own hands to punish child sex offenders who escaped from justice.,0,Guilt
tt29084706,0.0,100,Daniel Corboy,Daniel Corboy,"In this nuanced story about the complexities of relationships, Mariel (Souza) is a veteran competitive diver who has one last chance at the Olympics. However, when a terrible truth surfaces, Mariel confronts her biggest personal question yet: is winning defined as the ultimate dream?",0,Dive
tt29118174,0.0,0,Lucas Abrahão,Lucas Abrahão,none,0,Maputo
tt29135536,0.0,0,Michael Lourdes,none,none,0,Coffin in the Sky (Keranda di Langit)
tt29178013,0.0,0,Jon Housholder,Jon Housholder,none,18,The Jukebox
tt29175265,0.0,0,Morris Goen,Morris Goen,none,20,Bloom Flower
tt29194374,0.0,0,none,none,A drama about a dysfunctional functioning family.,0,Kinfolk
tt29209902,0.0,0,none,none,none,14,Clear Smoke
tt29229275,0.0,0,Freddy Lond,Freddy Lond,none,22,Jaan's Day
tt29229431,0.0,0,Kristian Xipolias,Antonio Tribulato,none,15,Via Delle Rose 36
