id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30833434,0.0,0,none,none,none,0,Bolehkah Sekali Saja Ku Menangis
tt30834637,0.0,0,Farzan Deljou,Farzan Deljou,none,50,Zhina Til Now
tt30834708,8.1,29,Xavier Miles,Angela Barrow-Dunlap,Maddie and Parker move into their dream home when they discover old letters from a lovelorn woman who lived there over 100 years ago. Parker experiences ghostly disturbances while Maddie suspects he's hiding something dark from his past.,0,The Mistress
tt30834999,8.2,0,Benjamin Finkel,Benjamin Finkel,none,0,Family
tt30835190,0.0,80,Contessa Gayles,Contessa Gayles,"At 15, he took a life. Three days later, his brother's life was taken. A moving chronicle of forgiveness, family, and the transformative power of art, SONGS FROM THE HOLE weaves music and storytelling into an innovative documentary visual album. Through clear-eyed narration and lyrical journal entries, incarcerated musician James ""JJ'88"" Jacobs reveals his innermost struggles as a person who has both committed and experienced violent harm. While serving a double-life prison sentence, he searches for healing and peace as he comes of age in this documentary-musical odyssey composed behind bars. In a unique creative process director Contessa Gayles (The Feminist on Cellblock Y, Founder Girls) collaborated with protagonist/writer JJ'88 and producer/music producer richie reseda to interweave the collective storytelling of the film's non-fiction participants, with imagined memories, dreams and spiritual dialogues set to JJ'88's original music. The result is a powerful mix of truth-telling and dreaming that reveal the potential for healing and liberation within us all.",106,Songs from the Hole
tt30835251,0.0,0,Ranjith Kumar Gowda,Ranjith Kumar Gowda,none,149,Kaagada
tt30835792,0.0,0,Annie Saunders,none,none,60,Eclipsing
tt30836377,9.0,34,none,none,"Michael Newman (Adam Sandler) seems to have it all but his wife, Donna (Kate Beckinsale), is increasingly frustrated by the amount of time he has to spend at work. Michael cannot find time to be at home until he meets an eccentric inventor (Christopher Walken) who gives him a universal remote that controls time. At first he happily skips the boring times until he realizes the remote is in control of his life and he learns to cherish all the precious moments with his family.",110,Click
tt30840611,5.7,0,Denise O'Hara,Denise O'Hara,none,100,Ikaw pa rin ang pipiliin ko
tt30841078,5.0,0,Krittanut Watcharanuntagul,Siravich Uekrongtham,none,0,The Snatcher
tt30842544,0.0,0,Thom Wyatt,Alan Lowe,none,93,Mr. November
tt30842823,3.8,0,Miro Wang,Edward Chen,none,101,Xiao zi
tt30843854,8.4,0,Abhijit SriDas,Swastika Mukherjee,none,150,Bijoyar Pore
tt30850798,6.2,0,none,none,none,152,RAM: Rapid Action Mission
tt30851085,6.8,0,Patricia Mazuy,François Bégaudeau,none,108,La prisonnière de Bordeaux
tt30851950,4.8,0,Arthur Tuoto,Arthur Tuoto,none,75,Foram os Sussurros que Me Mataram
tt30851979,0.0,0,Nate Bowers,Zahara Alexander,none,0,Enemy of the Church
tt30851998,5.6,0,Tasha Brown,Tiona Brown,none,0,Who?
tt30853122,7.7,0,Arnab k Middya,Jeetu Kamal,none,129,Sedin Kuyasha Chilo
tt30858110,6.2,0,none,none,none,119,Cidade; Campo
tt30868802,5.8,0,Maksim Kuts,Artyom Izmaylov,none,83,Tsena doveriya
tt30869202,0.0,0,Heron Sohel,Heron Sohel,none,0,Kalo Bou
tt30870197,0.0,0,none,none,none,90,Exile: Director's Cut
tt30872798,8.0,0,Harp Farmer,Amit Sanoria,none,0,Razaa-e-Ishq
tt30876838,4.1,64,Bobby Bonifacio Jr.,Rijel Reyes,"Broadway producer Gordon Miller (Groucho Marx) has sunk every dime into his latest project but still lacks the money to get the play out of rehearsals. While dodging hotel manager Gribble (Cliff Dunstan) and his henchman, Wagner (Donald MacBride), over his unpaid bills, Gordon, director Harry Binelli (Chico Marx) and manager Faker Englund (Harpo Marx) try to soothe the jangled nerves of their playwright (Frank Albertson) and convince a wealthy backer (Philip Loeb) to invest heavily in the show.",47,Room Service
tt30877358,3.6,0,Behruz Afkhami,Behruz Afkhami,none,0,Sobhe Edam
tt30886514,0.0,0,Jose Amaya,Pamela Castro,none,0,Dream Academy
tt30886556,0.0,0,María Victoria Menis,Karina Bazán,0,86,Miranda de Viernes a Lunes
tt30886572,0.0,0,Kevin Lucero Less,Kevin Lucero Less,none,0,By Day They Meet with Darkness
tt30887050,0.0,0,none,none,none,0,Criaturas Sorridentes
tt30888732,0.0,0,Crispi Lord,Crispi Lord,none,88,Titus Puppet Vengeance
tt30889608,8.1,0,none,none,none,111,30 Hours Survival: Gauraiya Live
tt30889755,0.0,0,none,none,none,0,The Sabarmati Report
tt30893648,7.3,0,none,none,none,122,The Diary of West Bengal
tt30911335,7.1,Kim Deok-min,Yoo Hae-jin,120,Dogeudeijeu,0,0
tt30918821,7.5,0,Sasha Nathwani,Sasha Nathwani,"It's summer in London. On her final day of freedom, Ziba, a promising British-Iranian teen, leads her friends on an eventful journey, while secretly grappling with a life-changing decision.",100,Last Swim
tt30947569,6.2,0,David C. Snyder,Jillian Holt,A young woman's life is turned upside down when her perfect husband is brutally murdered and she finds herself in grave danger.,0,Black Men Don't Cheat
tt30949192,0.0,0,Javier Ruiz,Javier Ruiz,none,61,Tienes 24 horas
