id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt31639025,0.0,0,none,none,none,20,Double Exposure chapter one
tt31644773,0.0,0,Gunnar Lindholm,Gunnar Lindholm,none,73,"Bernadotte, Louise & Napoleon"
tt31645675,0.0,0,none,none,none,118,Holy Flicks
tt31646586,0.0,0,Youhao Wang,Xiaohe Zhang,none,95,Mao pai te gong
tt31647306,0.0,0,none,none,none,0,Betting with Ghost
tt31655124,0.0,Krishnendu Chatterjee,Krishnendu Chatterjee,none,Hangama.Com,0,0
tt31702121,0.0,0,none,none,none,59,Snow Going Back: Comic Relief v the Arctic
tt31702171,4.6,0,none,none,none,60,Is University Really Worth It?
tt31703444,4.1,0,Florin Babei,Radu Alexandru,none,93,Buzz House: The Movie
tt31709206,8.6,0,Holger Borggrefe,Elena Jansen,none,0,Einmal richtig
tt30149921,5.4,0,none,none,none,118,Lohusa
tt31055765,0.0,0,Jason Maydew,Jason Maydew,none,75,The Cougar Diaries of Liv and Zea
tt31064841,0.0,0,none,none,"PIECE BY PIECE is a unique cinematic experience that invites audiences on a vibrant journey through the life of cultural icon Pharrell Williams. Told through the lens of LEGO® animation, turn up the volume on your imagination and witness the evolution of one of music's most innovative minds.",0,Piece by Piece
tt31066209,7.5,0,Joel Haver,Joel Haver,none,99,The Hero's Journey aka My Life aka the Caleb Johnston Story (I'm Caleb)
tt31249049,8.3,0,Cody Clarke,Cody Clarke,none,47,Stock Shark
tt31317343,6.0,0,none,none,none,105,Maschile Plurale
tt31325062,6.1,0,Kajal Arefin Ome,Kajal Arefin Ome,none,55,Love Buzz
tt31325836,0.0,0,Ian Halperin,Ian Halperin,none,103,Don't F with Pablo
tt31326027,0.0,100,Zak Baney,Zak Baney,"When her late father challenges her to a treasure hunt with her inheritance as the prize, Kate (Kate Frampton Davis), a reclusive young woman, must venture into the wild unknown to protect her solitary way of life. Ill-equipped for an outdoor adventure, Kate gets lost and joins forces with a pair of feral young men (Vincent Catalina and Jordan Laemmlen) she encounters in the wilderness. Together, the trio must travel far and wide, solving mysteries and hunting clues. When an overzealous government agent (Vince Major) finds out about their mission, Kate must not only try to save her home, but also protect her new friends.",119,Wild Boys
tt31329560,0.0,0,P.S. Lorio,P.S. Lorio,"When lifelong friends Muriel and Joyce inherit a boat, they never dream their friendship could be headed for rough seas. After Joyce spots a woman from her past, a long-kept secret emerges.",90,Muriel and Joyce Get a Boat
tt31350515,0.0,0,Justin Miles,Justin Miles,none,0,Baby Bird
tt31350820,0.0,0,Justice F W Pelton,GIgi Bledsoe,none,73,Operation Heal*arious Season 1 Finale Special
tt31353423,0.0,0,Tao Tang,Lei Shen,none,78,Bao zou cai shen 5
tt31369148,0.0,0,Vincent Turner,Vincent Turner,none,0,"Here I am, I'm Jean-Frank"
tt31548505,0.0,0,Ethan X Evans,Eric Brown,none,0,Toxic
tt31550119,0.0,0,Zaur Tahirsoy,Zaur Tahirsoy,none,0,Bo Alajen
tt31556158,0.0,0,Elijah Gordon Young,Marc Fjor,none,93,Rock Creek Express
tt31557623,0.0,0,Jun'ichi Ishikawa,Masamitsu Nigatsu,none,0,Akabane Honeko no Bodyguard
tt31702706,0.0,0,Joel Ferrer,Mina Cruz,none,0,Road to Happy
tt31711851,0.0,0,Arman Rahman Prottoy,Shahajada Shahed,none,40,Mr. Engineer and Miss Doctor
tt31713462,0.0,0,Martin R. Chantheran,Cellina Jay,none,120,Hero Friend-U
tt31718556,6.4,0,Akim Isker,Nicolas Lebel,none,0,Tout le monde ment 2
