id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt31079401,6.7,0,none,none,none,139,Mandya Haida
tt31093131,0.0,0,none,none,none,96,Fast Atlanta
tt31115532,0.0,0,Ricard Gomez,Alberto Gomez,none,105,Malditos fantasmas
tt31122323,2.4,0,none,none,none,0,Megamind vs. The Doom Syndicate
tt31149938,5.8,0,none,none,"When an online game rakes in money, it excites and becomes an addiction. But when it's high time and you are at the point of no return, where you realize that it isn't a mere game but a scam which eventually threatens and becomes a question of the life and death of your loved one -- how far will you go? At what cost?",119,E-mail
tt31152127,6.4,70,Siyu Cheng,Mengmeng Huang,"Mariachi (Antonio Banderas) plunges headfirst into the dark border underworld when he follows a trail of blood to the last of the infamous Mexican drug lords, Bucho (Joaquim de Almeida), for an action-packed, bullet-riddled showdown. With the help of his best friend (Steve Buscemi) and a beautiful bookstore owner (Salma Hayek), the Mariachi tracks Bucho, takes on his army of desperados, and leaves a trail of blood of his own.",100,Xi zhuang bao tu
tt31152166,6.8,0,Tatsuya Oishi,Nisio Isin,"KIZUMONOGATARI -Koyomi Vamp- centers around a high school student named Koyomi Araragi, who survives an encounter with a gorgeous yet helpless vampire, Kiss-shot Acerola-orion Heart-under-blade. It was one fateful evening when Koyomi Araragi encountered her -- Kiss-shot Acerola-orion Heart-under-blade: Legendary Vampire, Killer of Apparitions, and King of Apparitions. Her legs and arms were cruelly torn apart, her extravagant dress soaked in red; she's a monster who finds herself in a tragic state, lying in a pool of her own blood. However, Koyomi finds her to be beautiful this way.",144,Kizumonogatari: Koyomi Vamp
tt31152181,8.6,0,none,none,none,125,Rooban
tt31159130,4.4,0,Ka-Wai Ng,Stephen Huynh,none,101,Crypto Storm
tt31169791,0.0,0,none,none,"When Dawn, a free-spirited festival girl en route to a major music festival, decides to pick up a handsome stranger along the way, the pair soon find themselves being stalked and running for their lives from a crazed madman.",0,none
tt31171309,0.0,0,Roosevelt Jackson,Roosevelt Jackson,"A ruthless queenpin prepares for her 50th birthday party, unaware that she's the target of an assassination plot. Will her big day become a bloodbath?",76,The Queens Ball
tt31194647,0.0,0,Mohammad Habib Khan,Kazi Hayat,none,0,Tal Matal
tt31215789,0.0,0,Cameron Martin,Cílan Barrett,none,0,Pikmin Forever
tt31216055,0.0,0,none,none,none,0,Ajay Gadu
tt31241468,0.0,0,Alexander Del Real,Vincent Baesa,none,0,The One and Only: Spider-Man
tt31250810,0.0,0,Liam Aiken,Liam Aiken,none,0,ChickenMan
tt31258919,0.0,0,Aleksandra Butko,Irina Anatsko,0,71,Zakhvat
tt31261135,0.0,0,Fatt Yeow Chew,Eric Chen,none,97,Happy Dragons
tt31306866,0.0,0,Justin Price,Justin Price,none,0,I Heart Robots
tt31308511,0.0,0,Denis Pavlov,Timur Levchenko,none,85,Koresha
tt31311119,0.0,0,Mark Polonia,John Oak Dalton,none,76,Jurassic Exorcist
tt31313928,0.0,0,Christopher Ortiz,Christopher Ortiz,A Gulf War veteran becomes a target of a group called RedSin; he tries to defeat its leader while his sibling seeks reconciliation.,49,RedSin: Martyrs of Dissent
tt31315486,0.0,0,Sham Jr.,Engku Seri Kelantan,none,120,Janna Endoro
tt31321746,0.0,0,Saipraba Meena,Saipraba Meena,none,0,Enimey Nangadha Head Lines
tt31383416,0.0,0,Derrick Lui,Hanrey Low,none,86,Oversteer
tt31389264,0.0,0,Lynn Drzick,Lynn Drzick,none,83,In the Woods
tt31389684,0.0,0,S Sagar,Jitendra Kumar Soni,none,0,Bharkhama
tt31383093,0.0,0,XD Black,Xolani Dlamini,"Following her husband's murder, a woman uncovers a sinister plot devised by members of a taxi business who wanted him out of the way.",110,Taxi Bosses
tt31408607,7.8,0,none,none,none,94,Jimmy's Friends
tt31435118,0.0,0,none,none,none,67,2032: Pako Varissuolta
tt31450653,0.0,0,Nykear Graham,Nykear Graham,none,0,Miles Morales: A New Hero
tt31451138,0.0,0,none,none,none,0,none
tt31457736,0.0,0,Shinsuke Sato,Yasuhisa Hara,none,0,Kingudamu Daishôgun no Kikan
tt31456573,0.0,0,none,none,none,66,Too Little Too Late
tt31462825,0.0,0,Anand Bhatt,Anand Bhatt,none,81,Raja 420
tt31492821,0.0,0,none,none,none,0,Zen Fist
tt31494700,6.5,0,Wei Li,Meng Li,none,102,Mo lu kuang dao
tt31495280,7.0,0,Billy Christian,Billy Christian,none,119,Marni: The Story of Wewe Gombel
tt31511073,0.0,0,none,none,none,0,The Brofessors Return
tt31513054,0.0,0,none,none,"A young couple excited to start their new life out of college take a trip to the California coast when a massive earthquake and power outages leave him stranded 10,000 feet in the air with nowhere to land.",0,Half Moon Bay
tt31521633,0.0,0,Robert Definne Dorsey,Robert Definne Dorsey,none,0,Sicarius
tt31523052,6.4,0,Yi Huang,Bo Yuen Chan,none,0,The Grey Man
tt31530596,6.3,0,Michael Su,Jacob David Smith,none,88,Snow White and the Seven Samurai
tt31545409,0.0,0,none,none,none,0,none
tt31546944,0.0,74,Jamal Hines,Jamal Hines,Five mountaineers stumble into a vicious kidnapping scheme after they rescue a child they find buried alive in the Scottish Highlands.,0,A Lonely Place to Die
tt31583554,0.0,0,Benny Aynick,Praveen Varier,none,68,Pakal Iravu
tt31591241,9.5,89,none,none,"After a group of friends graduate from Delhi University, they listlessly haunt their old campus, until a British filmmaker (Alice Patten) casts them in a film she's making about freedom fighters under British rule. Although the group is largely apolitical, the tragic death of a friend owing to local government corruption awakens their patriotism. Inspired by the freedom fighters they represent in the film, the friends collectively decide to avenge the killing.",174,Rang De Basanti
tt31597833,5.9,0,Hoon Koh,Oh Dae-hwan,0,98,Holy Punch
tt31608769,0.0,0,none,none,none,0,Dora du Gaza
tt31614338,0.0,0,Mikko Pohjola,Jarno Kovamäki,none,48,Vakoojakoulun Varamiehet
tt31974038,0.0,0,none,none,0,0,Terrorism
tt31974203,0.0,0,Gabriela Kostadinova,Alexander Kussovski,"Sybille is a divorced mother seeking to reconnect with her violent drifting son, Samuel. As a last resort, she takes him on a horse trip across Kyrgyzstan, facing its magnificent yet hostile natural environment, its people… and above all each other.",0,Keep Going
tt31987687,0.0,0,none,none,none,0,LU BY LU - Get the bag split the profit
tt31988136,0.0,0,Rodrig Andrisan,Rodrig Andrisan,none,7,Alone in Fear
tt32045624,0.0,0,Mitchel Merrick,Paula Fuga,none,0,Kukini
