id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30138535,7.9,0,none,none,Danny and his friends set out to find the legendary double-headed snake. They face many different challenges as they chase their serpentine dreams.,106,Double Engine
tt30138362,0.0,0,Christoph Baumann,Christoph Baumann,none,93,Der Deserteur
tt30141676,7.2,100,Raha Amirfazli,Alireza Ghasemi,"Under the shadow of the US invasion, an extended Afghan refugee family begins their new lives in Iran unaware of the ultimate price expected of them as outliers in this (un)welcoming environment: Mohammad, a young teenager and promising student; Leila, a woman isolated by geography, and Qasem who bears the weight of his family's sacrifice.",95,In the Land of Brothers
tt30145066,0.0,0,Jane John-Nwankwo,Jane John-Nwankwo,none,0,Lifting Jane
tt30145098,0.0,0,Jane John-Nwankwo,Jane John-Nwankwo,none,0,Finding Dr John
tt30192270,0.0,Georg Tiller,Maéva Ranaïvojaona,90,Godsterminal,0,0
tt30215084,4.2,73,none,none,"This Is Me... Now: A Love Story is like nothing you've ever seen from Jennifer Lopez. Alongside director Dave Meyers, Jennifer has created a narrative-driven cinematic odyssey, steeped in mythological storytelling and personal healing. Dropping in tandem with her first studio album in a decade, this genre-bending Amazon original showcases her journey to love through her own eyes. With fantastical costumes, breathtaking choreography, and star-studded cameos, this panorama is an introspective retrospective of Jennifer's resilient heart.",0,This Is Me... Now: Una historia de amor
tt30225465,6.3,0,Aleksandr Prost,Aleksandr Prost,none,103,Pochemu ty?
tt30225556,5.4,0,Olga Belyaeva,Olga Belyaeva,none,90,Kazhdyy mechtaet o sobake
tt30243785,5.6,0,Mazlum Yigit,Mazlum Yigit,none,90,3310'dan Tüm Birimlere
tt30247333,0.0,0,James Popplewell,Adán Acosta,"In a coastal English town, a young man changes jobs and takes up paddle boarding while his relationship with his girlfriend slowly falls apart.",75,Paddling
tt30248546,7.9,0,Alexander Geil,Alexander Geil,none,0,Tranquility: Ghost Stories
tt30253785,4.7,0,Shahruddin Dali,Shahruddin Dali,none,113,Pendekar Awang: Darah Indera Gajah
tt30260415,0.0,0,Max Schaller,Max Schaller,"After rescuing refugees from a damaged ship, a space crew is presented with an impossible choice: lose their lives or abandon those they've saved.",47,StarGazer: The Need of the Many
tt30261435,0.0,0,Nitin Mahajan,Nitin Mahajan,none,120,Night & the city
tt30264720,0.0,0,Krishna Udupi,Krishna Hebbale,none,0,Churmuri
tt30267634,7.2,0,Matt Eastman,Matt Eastman,none,0,The Year of Staring at noses
tt30275687,0.0,0,Akshay Chandrasobha Asok,Akshay Chandrasobha Asok,none,80,Sorry
tt30292489,7.9,0,Ziga Kukovic,Ziga Kukovic,none,0,Gepack
tt30308333,7.0,0,Davis Simanis Jr.,Magali Negroni,"A powerful historical drama on the true story of Maria Leiko, famous actress who late in her career has to decide between fame and love for her grandchild, between her ideals or the lies of Stalin's totalitarian regime. The film tells the story of an artist avoiding a confrontation with power and the artistic and personal consequences of this choice.",104,Maria's Silence
tt30316912,6.7,0,Leo Sullivan,Brenda Hampton,"As the Matriarch of her family, Tippy Winston is the most powerful piece in the game; with the help of her sons, she's made a plan to reform the hood and make everyone rich, but the plan is threatened when her shady past resurfaces.",0,Hood Riches
tt30317033,7.0,79,Mikko Mäkelä,Mikko Mäkelä,"Max (Ruaridh Mollica) is a 25-year-old aspiring novelist, living in London and paying his dues working at a literary magazine. Frustrated by his own ambitions and the pressures to succeed, Max begins moonlighting as a sex worker with the pseudonym Sebastian, secretly meeting men via an escorting platform and using his experiences to fuel his stories. What begins as a few furtive meetings soon becomes a hidden nocturnal life, and the debut novel that he has been longing to write finally seems within reach. Finding himself more comfortable as Sebastian than expected, yet determined to keep his exploits a secret, Max increasingly struggles to remain in control of a delicately balanced double-life. As he confronts conflicting feelings of ecstasy, shame, and exhilarating liberation, Max has to reckon with whether Sebastian is merely a writer's tool to achieve first-hand authenticity -- or whether something more is at stake.",0,Sebastian
tt30317103,8.2,0,Leo Sullivan,Brenda Hampton,"Tippy Winston's plan to reform the hood, invest in the community and make everyone rich is in constant jeopardy.",0,Hood Riches 2
tt30318139,4.8,0,Sawa Kawakami,Sawa Kawakami,none,72,Hell of SE
