id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30270137,0.0,0,none,none,none,0,none
tt30275493,0.0,0,none,none,none,75,Sounds Like A Great Project!
tt30364726,6.5,0,Park Yong-ju,Ra Mi-ran,"After losing her laundry store to a fire incident, a single mom Duk-hee (RA Mi-ran) receives a call from a bank offering a generous upfront loan so she takes it right away. But soon after, she finds out that she has become a victim of a voice phishing scheme. Devastated, Duk-hee turns to the police for help, only to be more disappointed that there is no hope of retrieving her money. At the moment of despair, Jae-min (GONG Myoung), the phisher who tricked her, rings her phone once again to tip Duk-hee off about the criminal organization that locked him up and coerced him to make voice phishing calls from China. With that call, Duk-hee makes up her mind to investigate this case for herself and take a plane to China with her friends.",114,Citizen of a Kind
tt30395619,6.8,0,none,none,none,0,Guardianes de la noche: Kimetsu no Yaiba - Rumbo al entrenamiento de los pilares
tt30396321,0.0,0,none,none,none,0,none
tt30399520,0.0,0,none,none,none,0,none
tt30415138,8.3,0,Raihan Rafi,Raihan Rafi,Follows a born killer who rises to power and becomes the biggest don.,0,Toofan
tt30425001,0.0,0,Maksim Shishkin,Maksim Shishkin,none,0,Posledniy ronin
tt30446975,0.0,0,SketchWasTaken,Jose Abruto Baller,none,0,Cacophony the Animated Movie
tt30470734,0.0,0,none,none,none,0,none
tt30485382,0.0,0,none,none,none,0,Operation Baraat
tt30476573,0.0,0,Salman Sajjadi,Salman Sajjadi,none,0,The Magnetic Fighters
tt30609082,0.0,0,Joshua Carter,Joshua Carter,none,0,The Crypto: Beyond
tt30661504,0.0,0,Nico Zavelberg,Stefan Retzbach,"When security robots begin attacking the people they're assigned to protect, the crackerjack Troubleshooters team is called in to restore order.",100,Troubleshooters
tt30698096,6.0,0,Ding-Lin Wang,Chen Bo-lin,none,109,Huan qian
tt30768673,7.2,0,none,none,none,119,Jorge da Capadócia
tt30777379,8.5,0,none,none,none,138,Pariah Volume 1: Every Street Dog Has a Name
tt30808927,0.0,0,Miguel Rodriguez,Miguel Rodriguez,none,132,Boyz
tt30810211,6.2,0,Renaldo Kell,Renaldo Kell,none,90,Bush Knife
tt30811417,0.0,0,Ibragim Ursanov,none,none,95,V pogone za kamnem
tt30828548,0.0,68,Lassana Jayasekara,Kelum Kularathne,"Released from prison, a man returns to his violent ways when a menacing drug lord threatens his indebted brother.",0,Villain
tt30842302,0.0,0,Robert Ker,Robert Ker,none,0,S.N.S.O.B - Supernatural Squad of Badasses Part 2
tt30842823,3.8,0,Miro Wang,Edward Chen,none,101,Xiao zi
tt30850554,4.2,0,Jorge Nisco,Luis Bernardez,0,104,Jaque Mate
tt30850912,0.0,42,none,none,"Mercenary leader Barney Ross (Sylvester Stallone) and his loyal men take on what they think is a routine assignment: a covert operation to invade the South American country of Vilena and overthrow its dictator. But, when they learn that the job will be a suicide mission, they must choose redemption or the destruction of their brotherhood.",0,The Expendables
tt30869046,0.0,0,Victor Andres Rivas Rivera,Victor Andres Rivas Rivera,none,0,Envidia la Película
tt30887725,6.8,0,S. Baldev Singh,Sophia Albarakbah,none,86,Jiwa 8 Belas
tt30895352,0.0,0,none,none,none,0,Fast Furious
tt30957694,5.4,0,Jaturong Mokjok,Teeradetch Metawarayut,none,103,Chinatown Chacha
tt30958950,6.1,0,Albert Kai-Kwong Mak,Ryker Chan,"Two perplexed middle-aged losers, Robby (starring LAM Ka Tung) and Fai (starring Richie JEN) are good friends. Fai is honest man. His wife left him with an elderly home business. Fai has tried very hard to keep it running until the owner increases the rent crustily. Taxi driver Robby, who is timid and unreliable, he always neglected the conflicts between his mother and his wife. Robby always lives paycheck to paycheck without a financial plan, so he is at a loss what to do.",98,Lam see gip on
tt30961629,0.0,0,none,none,none,0,The Die Hard
tt30970075,0.0,0,Chan Davis,Chan Davis,"Detectives hunting a serial killer investigate a felon whose conflicted love life takes a mysterious twist with betrayal, jealousy and murder.",0,Deserved It
tt30970235,7.9,83,none,none,A young field agent is picked from the Prime Minister's office for a top-secret mission to crack down on terrorism and corruption.,158,Article 370
tt30970690,0.0,0,Gregory Irby,Gregory Irby,none,146,Torch Jamaica Drug Lord
tt30972810,6.7,0,Bingjia Yang,Bingjia Yang,none,90,Mu zhong wu ren 2
