id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt14384196,0.0,0,Saptaswa Basu,Arnab Bhaumik,none,0,Aagun Pakhi: The Midnight Club Chronicles
tt14388612,4.1,0,none,none,"When mysterious Russian gunslinger Ivan Turchin (Alexander Nevsky) rides into a small Texas town, he runs afoul of a bloodthirsty outlaw gang known as The Hellhounds. Outmanned and outgunned, the town must put their trust in Turchin to protect them from annihilation at the hands of the bandits. The gunslinger finds allies in the form of Marshal Austin Carter (Olivier Gruner) and Sheriff Vernon Kelly (Joe Cornet), and together the three must make a desperate stand against impossible and violent odds.",80,Tiroteo en Rio Bravo
tt1462764,6.5,70,none,none,"Daredevil archaeologist Indiana Jones races against time to retrieve a legendary dial that can change the course of history. Accompanied by his goddaughter, he soon finds himself squaring off against Jürgen Voller, a former Nazi who works for NASA.",0,Indiana Jones y el dial del destino
tt14681272,0.0,0,"Carlos ""Los2k6"" Smith II","Carlos ""Los2k6"" Smith II","While Luke, Lee, Rick, DJ and the rest of the team face an agonizing predicament, they must fight back against Troy to end the war for good.",94,SoulHood Saga II: The Finale
tt14709996,0.0,0,none,none,"This spoof of reality dating shows, gives viewers a front row seat to the champagne toasts, heartbreak, hair extensions, and spray-tans.",0,none
tt14743384,5.5,0,none,none,none,0,The Marvels
tt15056712,0.0,0,Liaan Ferreira,Liaan Ferreira,none,0,John Burrows
tt15145972,0.0,0,none,none,none,0,none
tt15179658,0.0,0,Jane Chua,Jane Chua,none,115,Jade Brooks Must Die!
tt15299406,4.4,0,none,none,none,108,Hadik
tt15303192,5.1,0,none,none,0,149,Rudhran
tt15430628,6.3,62,none,none,"After two debt collectors attempt to seize a stunt horse belonging to washed-up stuntman Luo (Jackie Chan), video of the ensuing confrontation--and the dynamic duo's narrow acrobatic escape--goes viral on social media. Furious at being humiliated online, the debt collectors return to seek revenge, leaving Luo and Red Hare to engage in a series of hilarious, action-packed antics that outdo even the most daring acts from their glory days.",126,Long ma jing shen
tt15477560,0.0,0,none,none,none,0,none
tt15614148,0.0,0,none,none,none,0,The Obstacle
tt15673502,6.6,0,none,none,none,0,Return of the Dark
tt2906216,7.2,0,none,none,none,0,Dungeons & Dragons: Honor entre ladrones
tt3326138,5.0,100,none,none,A black market marijuana dealer tries to make one final score before getting squeezed out of the business when cannabis becomes legal.,0,The Last Deal
tt3566610,3.0,Peter Noel,Peter Noel,86,129,0,0
tt4303846,0.0,0,none,none,none,0,Out for Vengeance
tt5090568,6.0,52,none,none,"Returning to the action and spectacle that have captured moviegoers around the world, Transformers: Rise of the Beasts will take audiences on a '90s globetrotting adventure with the Autobots and introduce a whole new faction of Transformer -- the Maximals -- to the existing battle on earth between Autobots and Decepticons.",0,Transformers: El despertar de las bestias
tt5776252,5.2,0,Giulio De Santi,Giulio De Santi,none,75,Taeter Burger
tt6495056,6.7,73,none,none,"This holiday season, Illumination, creators of the blockbuster Minions, Despicable Me, Sing and The Secret Life of Pets comedies, invites you to take flight into the thrill of the unknown with a funny, feathered family vacation like no other in the action-packed new original comedy, Migration.",0,Migración: Un viaje patas arriba
tt16793230,0.0,0,none,none,none,0,none
tt9663764,5.6,0,none,none,none,0,Aquaman y el reino perdido
tt7984562,8.7,0,Jamison Bright,Sydney Barbera,"Statica is about a start-up detective on a missing person's case. It is in the tradition of the noir films that came before it. The director, Jamison Bright carries a sincere passion for noir films and the noir aesthetic. The film displays years of research in style, acting, composition, and demonstrates his love and passion for the noir tradition. The film also pushes new progressive boundaries as well.",92,Statica
tt6968614,5.6,43,none,none,"A deadly female assassin comes out of hiding to protect the daughter that she gave up years before, while on the run from dangerous men.",0,La madre
tt16429084,0.0,0,Thomas Touhey,Matthew Lee Anderson,none,0,Heavy Duty Man
tt15716002,0.0,0,none,none,none,0,none
tt7720142,4.7,13,none,none,"Henry Golding (G.I. JOE: SNAKE EYES) stars in this highly entertaining, globe-trotting action thriller. The hunter becomes the hunted when an elite assassin (Golding) is given his final contract: to kill seven people around the world -- only to discover the targets are equally skilled assassins hired to kill him. His only shot to survive is to uncover the mysterious mastermind behind the deadly plot before it's too late. Also starring Daniela Melchior (The Suicide Squad) with Noomi Rapace (Tom Clancy's Jack Ryan) and Sam Neill (Jurassic Park).",0,Assassin Club
tt15811964,4.3,0,none,none,"When the head of a notorious crime family is murdered, his son Grant wants payback.",91,End of Loyalty
tt8593824,5.5,32,none,none,"Academy Award® winner Nicolas Cage stars in his first-ever Western as Colton Briggs, a cold-blooded gunslinger turned respectable family man. When an outlaw and his gang put Colton and his family in peril, Colton is forced to take up arms with an unlikely partner -- his 12-year-old daughter (Ryan Kiera Armstrong) -- in this action-filled film that builds toward its fateful showdown with pulse-pounding suspense.",0,Camino de la venganza
tt9362930,5.9,77,none,none,"Recent college grad Jaime Reyes returns home full of aspirations for his future, only to find that home is not quite as he left it. As he searches to find his purpose in the world, fate intervenes when Jaime unexpectedly finds himself in possession of an ancient relic of alien biotechnology: the Scarab. When the Scarab suddenly chooses Jaime to be its symbiotic host, he is bestowed with an incredible suit of armor capable of extraordinary and unpredictable powers, forever changing his destiny as he becomes the Super Hero BLUE BEETLE.",0,Blue Beetle
tt15895490,4.3,0,none,none,A soldier uses his military training to rescue the kidnapped daughter of his dead friend.,90,Black Lotus
tt16308356,3.7,0,Felicia Rivers,Iesha Little,none,90,The Color of Greene
tt7995640,0.0,0,none,none,"Young Kaname is possessed by the ghost of Japanese samurai Saki, whose goal is to make history repeat itself with the death of those she loves.",0,none
tt9788538,0.0,0,none,none,none,0,none
tt16418362,6.8,0,Akira Amemiya,Gridman,0,118,Gridman Universe
tt15837338,5.9,72,none,none,"When a magical meteor crash lands in Adventure City, it gives the PAW Patrol pups superpowers, transforming them into The MIGHTY PUPS! For Skye, the smallest member of the team, her new powers are a dream come true. But things take a turn for the worse when the pups' archrival Humdinger breaks out of jail and teams up with Victoria Vance, a meteor-obsessed mad scientist, to steal the superpowers and turn themselves into supervillains. With the fate of Adventure City hanging in the balance, the Mighty Pups have to stop the supervillains before it's too late, and Skye will need to learn that even the smallest pup can make the biggest difference.",0,La patrulla canina: La superpelícula
tt15769364,0.0,13,none,none,"In a stunning dual role, international star Jet Li portrays Gabriel Yulaw, a police officer confronted with a sinister form of himself escaped from an advanced, parallel universe and intent on killing Gabriel. His alter ego's hunt culminates in a fateful battle between good and evil that changes Gabriel's perception of reality and forces him to examine the evil hidden within himself.",0,none
