id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt30138535,"7,9",none,none,none,Danny and his friends set out to find the legendary double-headed snake. They face many different challenges as they chase their serpentine dreams.,106,Double Engine
tt30138362,none,none,Christoph Baumann,Christoph Baumann,none,93,Der Deserteur
tt30141676,"7,2",100,Raha Amirfazli,Alireza Ghasemi,"Under the shadow of the US invasion, an extended Afghan refugee family begins their new lives in Iran unaware of the ultimate price expected of them as outliers in this (un)welcoming environment: Mohammad, a young teenager and promising student; Leila, a woman isolated by geography, and Qasem who bears the weight of his family's sacrifice.",95,In the Land of Brothers
tt30145066,none,none,Jane John-Nwankwo,Jane John-Nwankwo,none,none,Lifting Jane
tt30145098,none,none,Jane John-Nwankwo,Jane John-Nwankwo,none,none,Finding Dr John
tt30192270,none,Georg Tiller,Maéva Ranaïvojaona,90,Godsterminal,,
tt30215084,"4,2",73,none,none,"This Is Me... Now: A Love Story is like nothing you've ever seen from Jennifer Lopez. Alongside director Dave Meyers, Jennifer has created a narrative-driven cinematic odyssey, steeped in mythological storytelling and personal healing. Dropping in tandem with her first studio album in a decade, this genre-bending Amazon original showcases her journey to love through her own eyes. With fantastical costumes, breathtaking choreography, and star-studded cameos, this panorama is an introspective retrospective of Jennifer's resilient heart.",0,This Is Me... Now: Una historia de amor
tt30225465,"6,3",none,Aleksandr Prost,Aleksandr Prost,none,103,Pochemu ty?
tt30225556,"5,4",none,Olga Belyaeva,Olga Belyaeva,none,90,Kazhdyy mechtaet o sobake
tt30243785,"5,6",none,Mazlum Yigit,Mazlum Yigit,none,90,3310'dan Tüm Birimlere
tt30247333,none,none,James Popplewell,Adán Acosta,"In a coastal English town, a young man changes jobs and takes up paddle boarding while his relationship with his girlfriend slowly falls apart.",75,Paddling
tt30248546,"7,9",none,Alexander Geil,Alexander Geil,none,0,Tranquility: Ghost Stories
tt30253785,"4,7",none,Shahruddin Dali,Shahruddin Dali,none,113,Pendekar Awang: Darah Indera Gajah
tt30260415,none,none,Max Schaller,Max Schaller,"After rescuing refugees from a damaged ship, a space crew is presented with an impossible choice: lose their lives or abandon those they've saved.",47,StarGazer: The Need of the Many
tt30261435,none,none,Nitin Mahajan,Nitin Mahajan,none,120,Night & the city
tt30264720,none,none,Krishna Udupi,Krishna Hebbale,none,none,Churmuri
tt30267634,"7,2",none,Matt Eastman,Matt Eastman,none,none,The Year of Staring at noses
tt30275687,none,none,Akshay Chandrasobha Asok,Akshay Chandrasobha Asok,none,80,Sorry
tt30292489,"7,9",none,Ziga Kukovic,Ziga Kukovic,none,none,Gepack
tt30308333,"7,0",none,Davis Simanis Jr.,Magali Negroni,"A powerful historical drama on the true story of Maria Leiko, famous actress who late in her career has to decide between fame and love for her grandchild, between her ideals or the lies of Stalin's totalitarian regime. The film tells the story of an artist avoiding a confrontation with power and the artistic and personal consequences of this choice.",104,Maria's Silence
tt30316912,"6,7",none,Leo Sullivan,Brenda Hampton,"As the Matriarch of her family, Tippy Winston is the most powerful piece in the game; with the help of her sons, she's made a plan to reform the hood and make everyone rich, but the plan is threatened when her shady past resurfaces.",none,Hood Riches
tt30317033,"7,0",79,Mikko Mäkelä,Mikko Mäkelä,"Max (Ruaridh Mollica) is a 25-year-old aspiring novelist, living in London and paying his dues working at a literary magazine. Frustrated by his own ambitions and the pressures to succeed, Max begins moonlighting as a sex worker with the pseudonym Sebastian, secretly meeting men via an escorting platform and using his experiences to fuel his stories. What begins as a few furtive meetings soon becomes a hidden nocturnal life, and the debut novel that he has been longing to write finally seems within reach. Finding himself more comfortable as Sebastian than expected, yet determined to keep his exploits a secret, Max increasingly struggles to remain in control of a delicately balanced double-life. As he confronts conflicting feelings of ecstasy, shame, and exhilarating liberation, Max has to reckon with whether Sebastian is merely a writer's tool to achieve first-hand authenticity -- or whether something more is at stake.",0,Sebastian
tt30317103,"8,2",none,Leo Sullivan,Brenda Hampton,"Tippy Winston's plan to reform the hood, invest in the community and make everyone rich is in constant jeopardy.",none,Hood Riches 2
tt30318139,"4,8",none,Sawa Kawakami,Sawa Kawakami,none,72,Hell of SE
tt30319503,"7,7",91,none,none,"In 2008, during the last month of summer before high school begins, an impressionable 13-year-old Taiwanese American boy learns what his family can't teach him: how to skate, how to flirt, and how to love your mom.",0,Dìdi
tt30319516,"6,8",94,none,none,"In India Donaldson's insightful, piercing debut, 17-year-old Sam (Lily Collias) embarks on a three-day backpacking trip in the Catskills with her dad, Chris (James Le Gros) and his oldest friend, Matt (Danny McCarthy). As the two men quickly settle into a gently quarrelsome brotherly dynamic, airing long-held grievances, Sam, wise beyond her years, attempts to mediate. But when lines are crossed and Sam's trust is betrayed, tensions reach a fever pitch, as Sam struggles with her dad's emotional limitations and experiences the universal moment when the parental bond is tested. Selected in both Sundance and Cannes' Directors' Fortnight, Good One is an emotionally expansive work that probes the limits of familial trust, understanding, and ultimately, forgiveness.",0,Good One
tt30320232,"6,2",none,none,none,none,139,Navardev Bsc. Agri.
tt30320410,"6,9",100,Astrid Rondero,Astrid Rondero,"After a cartel gunman from a small Mexican town is murdered, Sujo, his beloved four-year-old son, is left an orphan and in danger. Sujo narrowly escapes death with the help of his aunt who raises him in the isolated countryside amidst hardship, poverty, and the constant peril associated with his identity. When he enters his teens a rebelliousness awakens in him, and like a rite of passage, he joins the local cartel. As a young man, Sujo attempts to make his life anew, away from the violence of his hometown. However, when his father's legacy catches up with him, he will come face-to-face with what seems to be his destiny.",126,Sujo
tt30320493,"7,2",89,Hans Block,none,Startups are using AI to create avatars that allow relatives to talk with their loved ones after they have died. An exploration of a profound human desire and the consequences of turning the dream of immortality into a product.,87,Eternal You
