id_imdb,score_imdb,score_rt,director_imdb,screenwriters_imdb,plot_rt,duration_imdb,title_imdb
tt31036632,none,none,Saroj Kumar Mahapatra,Saroj Kumar Mahapatra,none,136,DUI Dune Panch
tt31038890,"8,3",none,Emil Ben-Shimon,Izhar Harlev,"The dramatic and unknown story of Rob Ryan, the ultimate entrepreneur, who saved the Internet from collapsing in the 90s of the last century, revolutionized the lives of all of us, in every field, and nowadays is trying to save the Internet from itself.",none,The Man Who Saved the Internet with a Sunflower
tt31039829,"7,0",none,Michihito Fujii,Michihito Fujii,none,123,Qing chun 18×2 tong wang you ni de lü cheng
tt31040111,none,none,Jun Wang,Shiyi Li,none,none,God with Three Eyes
tt31040998,none,none,Sukumar Chandra Dash,Kayes Arju,none,none,Rukhe Daraw
tt31041776,"6,3",none,Alberto Gracia,Alberto Gracia,none,90,La Parra
tt31042001,"5,9",none,Riho Kudo,Riho Kudo,none,40,August My Heaven
tt31047952,none,none,Levis Albano,Lialzio Vaz de Almeida,none,100,O Emigrante
tt31048146,"4,0",none,Khaled Youssef,Osama Anwar Okasha,none,104,The Alexandrian
tt31051816,"6,2",50,Sanjay Prasad,Sanjay Prasad,"New to Los Angeles, rideshare driver Clare picks up Carl from a home deep in the Hollywood Hills. What begins as a routine ride turns into Clare’s worst nightmare: a twelve-hour fight for survival through the city’s seedy underbelly. Carl is not the passenger Clare thought he was, and Clare is not easy prey.",100,The Stranger
tt31065370,"7,0",none,Dmytro Moiseiev,Andrei Kurkov,none,102,Grey Bees
tt31066847,none,none,Joseph Mazzaferro,Joseph Mazzaferro,none,93,Edwin and the Ambiguous Door
tt31067205,none,none,Heron Sohel,Heron Sohel,none,none,Rikshawali Ma
tt31068530,none,none,Vikas Prajapat,Janit Bhutani,none,140,Sarkari Rozgaar
tt31069435,none,none,Manhal Aziz,Manhal Aziz,none,0,El Último Táper
tt31069603,none,none,Paturiri Toautu,Paturiri Toautu,,64,Gangsta
tt31070448,"4,7",none,Jeffrey Hidalgo,Raquel Villavicencio,none,116,Salawahan
tt31076688,"9,0",none,Noel Gálvez,Noel Gálvez,none,0,Peleamos
tt31077906,none,none,Song Nestor,Song Nestor,none,111,Shock
tt31070071,"8,9",none,Abeer Kulkarni,none,Drought-stricken African refugees follow a leader (Malick Bowens) as they march on Europe with a bold message.,none,The March
tt31076996,none,none,Rajan Luthra,Rajan Luthra,"Raj inspires others toward a path of healing, enlightenment, unity, love, tranquility and peace through the transformative power of cinema.",109,Mahayogi: Highway 1 to Oneness
tt31099522,"6,5",none,Mehmet Ali Konar,Mehmet Ali Konar,none,103,Demo ke pelê gozan bîyî zer
tt31097966,none,none,none,none,none,90,Till Death Do Us 2
tt31099717,none,none,Mario Mariani,Mario Mariani,none,none,Le devianze
tt31079474,none,none,Gouri Srinivas,Gouri Srinivas,none,101,The Journey of Belli
tt31095111,"5,9",none,Ali Saghafi,Ali Saghafi,none,110,Parviz Khan
tt31100628,none,none,Urara Matsubayashi,Minami Goto,none,93,Blue Imagine
tt31100897,"7,1",none,Kajal Arefin Ome,Kajal Arefin Ome,none,161,Osomoy
tt31101336,"8,1",none,Mali Ramgopal,Soham Palanpuri,none,none,My Dear Pappa
tt31102368,"8,4",none,Vikram Kumar,Vikram Kumar,none,113,Celestina & Lawrence
tt31105826,none,none,none,none,none,65,"Tumi Najaba, Joymoti"
tt31107902,none,none,Dave Knapp,Dave Knapp,none,95,Pretty Miss Lolly
tt31102181,"6,6",50,none,none,"A woman searches for her missing son after a calamity, only to realize that she has died and is now confined to a realm of restless spirits.",0,Los desfiles
tt31108300,"6,6",none,Rodrigo Quintero Arauz,Rodrigo Quintero Arauz,none,none,Me Dicen El Panzer
tt31108426,none,none,Ari Sihasale,Dirmawan Hatta,none,112,Indonesia dari Timur
tt31109262,"8,4",none,Indra Gunawan,Cassandra Massardi,none,99,Kukejar Mimpi
tt31110145,none,none,Mika Taanila,Harry Salmenniemi,,66,Failed Emptiness
